,INSTITUTION_NAME_ENCODED,GROUPBY_ENCODED,PROGRAM_AREA_ENCODED,PROGRAM_AREA_NAME_ENCODED,CREDENTIAL_ENCODED,RESPONDENTS,RESPONSE_RATE,AGE,FEMALE,MALE,Education_Satisfaction,Write_Clearly,Speak_Effectively,Work_Effectively,Critical_Thinking,Resolve_Issues,Self_Learning,Comprehension,Quality_Instruction,SELF_EMPLOYED,EMPLOY_FULL_TIME,JOB_PROGRAM_RELATED,USEFUL_PERFORM_JOB,IN_LABR_MKT,EMPLOYED,UNEMPLOYED,SALARY_WAGE,FURTH_STUDIES
110,4,3,10,11,2,149.0,0.4447,25.0,0.7114,0.2885,0.8873,0.8888,0.8,0.8965,0.8888,0.8345,0.8758,0.8896,0.9594,0.0,0.8141,0.7768,0.825,0.8758,0.8231,0.0472,22.605,0.2885
111,4,3,11,20,2,212.0,0.5593,22.0,0.6273,0.3726,0.8592,0.7533,0.875,0.875,0.8333,0.7268,0.8405,0.8939,0.915,0.0,0.6917,0.4743,0.6645,0.9466,0.7464,0.167625,17.0,0.2163
112,5,3,0,1,2,24.0,0.75,26.0,0.66135,,0.9565,0.9047,0.7619,0.7727,0.9523,0.85,0.9047,0.9545,1.0,0.0,0.6666,0.375,0.7222,0.9545,0.7177,0.0,17.725,0.3913
113,5,3,6,4,2,157.0,0.5547,27.0,0.5605,0.4394,0.9487,0.9415,0.948,0.9354,0.9419,0.9006,0.9415,0.9346,0.9872,0.0,0.9612,0.8358,0.9398,0.9863,0.9194,0.0486,17.15,0.0666
114,3,2,8,9,2,53.0,0.5824,27.0,,0.31015000000000004,0.9056,0.8775,0.6595,0.8461,0.9433,0.8679,0.7735,0.8679,0.9215,0.0,0.7741,0.5757,0.7878,0.75,0.66,0.0,26.0,0.5384
115,3,2,8,9,2,28.0,0.5,26.0,,0.31015000000000004,0.8571,0.8333,0.5222125000000002,0.8076,0.9285,0.9285,0.9285,0.73265,1.0,0.0,0.3299999999999999,1.0,1.0,0.7332500000000001,0.5086,0.0,-99.0,0.8138125
116,2,2,6,4,1,10.0,0.4347,30.0,0.66135,,1.0,0.6,0.7,1.0,0.8,0.8,0.9,1.0,1.0,0.0,0.3299999999999999,0.8333,0.8333,0.7332500000000001,0.7177,0.0,-99.0,0.3
117,2,2,6,4,1,25.0,0.5319,31.0,0.64,0.36,0.9583,0.909,0.875,0.84,0.92,0.9166,0.875,0.9583,0.92,0.0,0.6666,0.4,0.5899875000000002,1.0,0.7177,0.0,17.5,0.0833
118,0,0,12,0,5,223.5,0.4202,23.0,0.6362,0.3637,0.9105,0.8902,0.7683,0.8033,0.9019,0.8175,0.8638,0.8999,0.9539,0.0,0.6431,0.3369,0.641,0.7696,0.6698,0.1018,18.0,0.6176
119,4,1,12,0,5,223.5,0.3505,22.0,0.6325,0.3674,0.9234,0.9169,0.8238,0.8224,0.9126,0.8083,0.8814,0.9068,0.9746,0.0,0.7363,0.3143,0.6252,0.8727,0.772,0.0951,18.0,0.4293
120,5,1,12,0,5,61.0,0.4919,23.0,0.6557,0.3442,0.9333,0.9152,0.8571,0.9491,0.9508,0.9482,0.8448,0.9344,0.9836,0.0,0.7,0.4444,0.8666,0.8928,0.7796,0.0,20.0,0.4912
121,7,1,12,0,5,113.0,0.6141,24.0,0.8318,0.1681,0.7981,0.8181,0.7129,0.809,0.8272,0.7547,0.8035,0.8198,0.875,0.0,0.5762,0.5588,0.7205,0.7332500000000001,0.6272,0.08,24.5,0.6944
122,8,1,12,0,5,223.5,0.4627,23.0,0.7088,0.2911,0.9373,0.9446,0.7463,0.8039,0.9142,0.8248,0.8754,0.914,0.971,0.0,0.6205,0.2849,0.6076,0.8397,0.7382,0.0869,18.0,0.6497
123,12,1,12,0,5,223.5,0.385,23.0,0.5487,0.4512,0.8907,0.8587,0.7272,0.7438,0.8869,0.8135,0.86,0.9031,0.9554,0.0,0.5692,0.3146,0.6114,0.7332500000000001,0.6005,0.1453,18.4,0.6788
124,13,1,12,0,5,34.0,0.6071,28.0,0.647,0.3529,1.0,1.0,0.9687,0.9393,0.9705,0.8125,0.9705,0.9705,1.0,0.0,0.7142,0.4166,0.8181,0.7878,0.7575,0.0,19.26,0.7575
125,16,1,12,0,5,223.5,0.4452,22.0,0.6722,0.3277,0.9403,0.9082,0.787,0.8213,0.9262,0.8446,0.8575,0.8978,0.9677,0.0,0.6437,0.2891,0.6013,0.7434,0.6619,0.0808,17.1,0.6242
126,0,4,0,1,5,223.5,0.4136,23.0,0.6481,0.3518,0.9283,0.9119,0.7799,0.8074,0.9107,0.8225,0.8798,0.906,0.9685,0.0,0.6672,0.3035,0.6333,0.7899,0.6888,0.0989,18.0,0.5912
127,0,4,6,4,5,105.0,0.2706,23.0,0.4326,0.5673,0.8653,0.8,0.7448,0.8217,0.8461,0.8383,0.819,0.9019,0.9428,0.0,0.5,0.5306,0.8367,0.7332500000000001,0.5086,0.167625,16.75,0.798
128,0,4,7,10,5,223.5,0.5203,22.0,0.8581,0.1418,0.8056,0.8121,0.7407,0.8271,0.8534,0.7415,0.7669,0.8726,0.8681,0.0,0.4528,0.5709,0.7112,0.7332500000000001,0.6307,0.1029,22.38,0.7582
129,0,4,8,9,5,223.5,0.4349,23.0,0.2,0.8,0.8753,0.7651,0.6725,0.7151,0.8924,0.8705,0.8407,0.8708,0.9166,0.0,0.6497,0.3281,0.5899875000000002,0.7332500000000001,0.5635,0.1255,18.75,0.6424
130,0,4,10,11,5,19.0,0.5937,24.0,0.66135,,0.9444,1.0,0.8333,0.7647,0.8947,0.8947,0.8888,0.8888,1.0,0.0,0.4615,0.7692,0.75,0.7332500000000001,0.6842,0.0,18.0,0.7368
131,3,3,0,1,5,223.5,0.3537,24.0,0.692,0.3079,0.9516,0.8789,0.75,0.7898,0.8996,0.7884,0.8984,0.8757,0.9668,0.0,0.5935,0.4106,0.6584,0.7332500000000001,0.6363,0.0707,20.0,0.7659
132,6,3,0,1,5,223.5,0.4763,23.0,0.7023,0.2976,0.8875,0.9065,0.8017,0.8312,0.892,0.8438,0.9116,0.9105,0.9362,0.0,0.6666,0.295,0.6721,0.8813,0.7958,0.0817,16.2,0.4752
133,6,3,7,10,5,223.5,0.6127,22.0,0.909,0.0909,0.7787,0.7873,0.7336,0.8646,0.8398,0.7117,0.7230750000000001,0.8602,0.8043,0.0,0.4347,0.776,0.8145,0.7332500000000001,0.5614,0.0985,25.0,0.8138125
134,11,3,0,1,5,107.0,0.4592,23.0,0.6822,0.3177,0.8962,0.9439,0.7735,0.838,0.8785,0.8349,0.8962,0.9345,0.9532,0.0,0.8701,0.191,0.6436,0.9702,0.864,0.0918,18.0,0.298
135,14,3,0,1,5,219.0,0.5302,22.0,0.5898,0.4101,0.9436,0.9146,0.785,0.8682,0.9534,0.8177,0.8644,0.8925,0.9585,0.0,0.6393,0.3846,0.7,0.7332500000000001,0.6367,0.0689,16.9,0.619
136,15,3,0,1,5,36.0,0.4864,23.0,0.6666,0.3333,0.9705,0.9166,0.9705,0.8888,0.9444,0.8857,0.9722,0.9444,0.9411,0.0,0.6666,0.3461,0.7407,0.8787,0.7941,0.0,16.75,0.3235
137,18,3,0,1,5,179.0,0.5264,23.0,0.5921,0.4078,0.9597,0.9454,0.8238,0.8372,0.9137,0.8536,0.9132,0.9239,0.9943,0.0,0.7596,0.2654,0.616,0.7455,0.6666,0.0793,17.0,0.5204
138,18,3,8,9,5,27.0,0.6923,20.0,,0.31015000000000004,1.0,0.6818,0.7083,0.8888,1.0,0.923,0.9259,0.7777,1.0,0.0,0.3299999999999999,0.5,0.5899875000000002,0.7332500000000001,0.5086,0.0,19.86,0.8138125
139,20,3,0,1,5,44.0,0.3826,25.0,0.5227,0.4772,0.8636,0.909,0.8571,0.8717,0.9534,0.8409,0.8139,0.8809,0.9318,0.0,1.0,0.2727,0.6875,0.923,0.7857,0.0,21.65,0.15
140,25,3,0,1,5,58.0,0.2974,22.0,0.6379,0.362,0.9137,0.8947,0.8888,0.8771,0.8421,0.8214,0.909,0.8703,0.9464,0.0,0.8333,0.3913,0.8,0.9814,0.8571,0.0943,17.0,0.2727
141,3,1,12,0,5,223.5,0.3537,24.0,0.692,0.3079,0.9516,0.8789,0.75,0.7898,0.8996,0.7884,0.8984,0.8757,0.9668,0.0,0.5935,0.4106,0.6584,0.7332500000000001,0.6363,0.0707,20.0,0.7659
142,6,1,12,0,5,223.5,0.5331,22.0,0.8012,0.1987,0.8357,0.8501,0.769,0.8476,0.8669,0.7789,0.8016,0.8863,0.8731,0.0,0.5855,0.4902,0.7296,0.7658,0.6816,0.0885,18.485,0.6588
143,11,1,12,0,5,107.0,0.4592,23.0,0.6822,0.3177,0.8962,0.9439,0.7735,0.838,0.8785,0.8349,0.8962,0.9345,0.9532,0.0,0.8701,0.191,0.6436,0.9702,0.864,0.0918,18.0,0.298
144,14,1,12,0,5,222.0,0.5323,22.0,0.5863,0.4136,0.9444,0.9158,0.7783,0.8653,0.9541,0.8203,0.8663,0.894,0.959,0.0,0.6422,0.3816,0.7022,0.7332500000000001,0.6325,0.0684,16.95,0.6244
145,15,1,12,0,5,36.0,0.4864,23.0,0.6666,0.3333,0.9705,0.9166,0.9705,0.8888,0.9444,0.8857,0.9722,0.9444,0.9411,0.0,0.6666,0.3461,0.7407,0.8787,0.7941,0.0,16.75,0.3235
146,18,1,12,0,5,206.0,0.5435,22.0,0.5194,0.4805,0.9651,0.9144,0.8087,0.8442,0.9246,0.8631,0.915,0.904,0.995,0.0,0.7589,0.2845,0.5983,0.7332500000000001,0.6268,0.0802,17.47,0.5707
147,20,1,12,0,5,44.0,0.3826,25.0,0.5227,0.4772,0.8636,0.909,0.8571,0.8717,0.9534,0.8409,0.8139,0.8809,0.9318,0.0,1.0,0.2727,0.6875,0.923,0.7857,0.0,21.65,0.15
148,25,1,12,0,5,76.0,0.3333,22.0,0.5263,0.4736,0.9342,0.8783,0.8309,0.8783,0.8648,0.8356,0.875,0.9,0.9324,0.0,0.8235,0.3928,0.7592,0.8873,0.7945,0.0793,17.0,0.4383
149,12,3,0,1,5,223.5,0.3858,23.0,0.6194,0.3805,0.9096,0.8877,0.7345,0.7469,0.8903,0.7979,0.8677,0.9125,0.9702,0.0,0.5634,0.2987,0.6153,0.7332500000000001,0.5912,0.1568,19.0,0.7063
150,12,3,6,4,5,105.0,0.2706,23.0,0.4326,0.5673,0.8653,0.8,0.7448,0.8217,0.8461,0.8383,0.819,0.9019,0.9428,0.0,0.5,0.5306,0.8367,0.7332500000000001,0.5086,0.167625,16.75,0.798
151,12,3,7,10,5,203.0,0.4159,22.0,0.7536,0.2463,0.8636,0.8645,0.7486,0.7731,0.9,0.7875,0.8811,0.904,0.9552,0.0,0.5454,0.2765,0.5899875000000002,0.8223,0.7323,0.1049,17.16,0.595
152,12,3,8,9,5,223.5,0.4153,23.0,0.2145,0.7854,0.8557,0.7665,0.6721,0.6866,0.88,0.8644,0.8361,0.8715,0.9102,0.0,0.6352,0.3157,0.5899875000000002,0.7332500000000001,0.58,0.1343,18.75,0.5993
153,12,3,10,11,5,13.0,0.619,26.0,0.66135,,0.9166,1.0,0.8333,0.7272,0.923,0.923,0.8333,0.9166,1.0,0.0,0.3299999999999999,0.75,0.7142,0.7332500000000001,0.6153,0.0,18.0,0.7692
154,13,3,0,1,5,34.0,0.6071,28.0,0.647,0.3529,1.0,1.0,0.9687,0.9393,0.9705,0.8125,0.9705,0.9705,1.0,0.0,0.7142,0.4166,0.8181,0.7878,0.7575,0.0,19.26,0.7575
155,16,3,0,1,5,223.5,0.4393,22.0,0.6543,0.3456,0.9485,0.9147,0.7841,0.8156,0.9335,0.8515,0.8655,0.9004,0.9746,0.0,0.6633,0.2614,0.5899875000000002,0.7488,0.6661,0.0812,17.0,0.603
156,16,3,7,10,5,43.0,0.5657,21.0,0.66135,,0.8139,0.8095,0.8292,0.9069,0.8139,0.7441,0.725,0.8571,0.8604,0.0,0.3299999999999999,0.7916,0.8695,0.7332500000000001,0.5952,0.0,25.13,0.8138125
157,3,2,0,1,5,18.0,0.295,25.0,0.66135,,0.9444,0.8235,0.75,0.7647,0.8888,0.7222,0.9411,0.8823,0.9444,0.0,0.5,0.5833,0.8181,0.7332500000000001,0.6666,0.0,26.25,0.7222
158,3,2,0,1,5,14.0,0.4242,24.0,0.6428,0.3571,0.8571,0.7857,0.7692,0.923,0.9285,0.75,0.9285,0.8571,1.0,0.0,0.6666,0.5,0.5899875000000002,0.7857,0.7177,0.0,20.0,0.6923
159,3,2,0,1,5,22.0,0.4489,25.0,0.66135,,0.9545,0.85,0.6842,0.7619,0.8095,0.8,0.9,0.9047,0.9545,0.0,0.5,0.625,0.625,0.7332500000000001,0.7272,0.0,24.63,0.7272
160,3,2,0,1,5,39.0,0.39,24.0,0.7435,0.2564,0.9743,0.8947,0.8285,0.8461,0.923,0.8108,0.8461,0.9189,1.0,0.0,0.4761,0.3043,0.7727,0.7692,0.5897,0.167625,18.0,0.8138125
161,3,2,0,1,5,39.0,0.6842,25.0,0.6666,0.3333,0.9743,0.8974,0.7837,0.8108,0.8974,0.7948,0.9487,0.8974,0.9487,0.0,0.6923,0.4827,0.6785,0.7837,0.7837,0.0,20.35,0.6052
162,3,2,0,1,5,57.0,0.3257,23.0,0.6181,0.3818,0.9464,0.9038,0.7,0.7547,0.9642,0.7777,0.8545,0.8888,0.9821,0.0,0.606,0.3428,0.7352,0.7332500000000001,0.6428,0.0,21.0,0.807
163,3,2,0,1,5,19.0,0.4318,23.0,0.7368,0.2631,0.8947,0.7777,0.7222,0.7894,0.8421,0.8333,0.9473,0.9473,1.0,0.0,0.6666,0.3571,0.7142,0.8235,0.7177,0.0,20.0,0.5555
164,3,2,0,1,5,70.0,0.3317,24.0,0.647,0.3529,0.9565,0.9032,0.745,0.8095,0.8955,0.8196,0.9104,0.8656,0.942,0.0,0.5172,0.3333,0.5899875000000002,0.7332500000000001,0.5362,0.0,22.0,0.7826
165,3,2,0,1,5,15.0,0.238,22.0,0.4,0.6,1.0,1.0,0.75,0.6247500000000001,0.8,0.8,0.8461,0.7857,1.0,0.0,0.3299999999999999,0.875,0.875,0.7332500000000001,0.5333,0.0,19.0,0.8138125
166,3,2,0,1,5,10.0,0.2127,24.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,0.8888,1.0,0.0,0.3299999999999999,0.3333,0.8333,0.7332500000000001,0.7177,0.0,-99.0,0.8
167,3,2,0,1,5,11.0,0.2558,25.0,0.4545,0.5454,1.0,0.8181,0.8181,0.7272,0.909,0.7272,0.909,0.8181,1.0,0.0,0.3299999999999999,0.1777499999999999,1.0,0.7332500000000001,0.7177,0.0,-99.0,0.8138125
168,6,2,0,1,5,111.0,0.4493,23.0,0.7567,0.2432,0.899,0.9454,0.8095,0.8217,0.909,0.8476,0.9074,0.9189,0.9545,0.0,0.6891,0.317,0.7108,0.8653,0.7924,0.0666,16.125,0.4857
169,6,2,0,1,5,72.0,0.5,25.0,0.7222,0.2777,0.8591,0.913,0.7213,0.8028,0.8333,0.7846,0.8888,0.8714,0.8888,0.0,0.4146,0.3409,0.6428,0.7846,0.6865,0.098,16.1,0.7285
170,6,2,0,1,5,69.0,0.5,22.0,0.5942,0.4057,0.8985,0.8358,0.8636,0.8769,0.9264,0.8955,0.942,0.9384,0.9565,0.0,0.8214,0.228,0.6379,1.0,0.9104,0.0895,16.2,0.194
171,6,2,7,10,5,223.5,0.6127,22.0,0.909,0.0909,0.7787,0.7873,0.7336,0.8646,0.8398,0.7117,0.7230750000000001,0.8602,0.8043,0.0,0.4347,0.776,0.8145,0.7332500000000001,0.5614,0.0985,25.0,0.8138125
172,25,2,8,9,5,18.0,0.5454,20.0,,0.31015000000000004,1.0,0.8235,0.647,0.8823,0.9411,0.8823,0.7647,1.0,0.8888,0.0,0.3299999999999999,0.4,0.5899875000000002,0.7332500000000001,0.5882,0.0,17.5,0.8138125
173,4,2,0,1,5,223.5,0.3477,22.0,0.6297,0.3702,0.928,0.916,0.8257,0.8239,0.9116,0.8086,0.8829,0.9056,0.9773,0.0,0.7416,0.32,0.635,0.8743,0.7704,0.0979,18.0,0.4199
174,4,2,0,1,5,11.0,0.4782,23.0,0.66135,,0.909,0.909,0.7,0.8181,0.909,0.75,0.909,0.909,0.9,0.0,0.3299999999999999,0.1777499999999999,0.5899875000000002,0.7332500000000001,0.7177,0.0,16.375,0.7272
175,5,2,0,1,5,48.0,0.4752,23.0,0.5833,0.4166,0.9583,0.9565,0.8863,0.9565,0.9791,0.9555,0.8888,0.9375,1.0,0.0,0.8484,0.3513,0.8648,0.9318,0.8085,0.0,18.14,0.3409
176,5,2,7,10,5,13.0,0.619,25.0,0.66135,,0.8333,0.7692,0.75,0.923,0.8461,0.923,0.7230750000000001,0.923,0.923,0.0,0.3299999999999999,0.875,0.875,0.75,0.7177,0.0,28.165,0.8138125
177,7,2,0,1,5,47.0,0.6025,22.0,0.6808,0.3191,0.8936,0.8888,0.7441,0.8444,0.8888,0.8636,0.8478,0.8222,0.9361,0.0,0.7931,0.2333,0.5899875000000002,0.7332500000000001,0.6666,0.0,17.425,0.619
178,7,2,7,10,5,60.0,0.6315,25.0,0.66135,,0.75275,0.7457,0.6779,0.7796,0.7796,0.6607,0.75,0.8166,0.8135,0.0,0.3299999999999999,0.8181,0.8484,0.7332500000000001,0.5762,0.1282,28.33,0.75
179,8,2,0,1,5,223.5,0.4866,23.0,0.7197,0.2802,0.9385,0.9527,0.7551,0.8119,0.9192,0.8083,0.8767,0.9303,0.9752,0.0,0.5374,0.3251,0.6556,0.8011,0.6927,0.0948,18.23,0.7647
180,8,2,0,1,5,158.0,0.4157,22.0,0.6835,0.3164,0.9346,0.9246,0.7253,0.7857,0.9025,0.8642,0.8726,0.8758,0.9612,0.0,0.7876,0.2093,0.5899875000000002,0.9271,0.8441,0.0714,17.0,0.3831
181,12,2,0,1,5,75.0,0.3947,22.0,0.7837,0.2162,0.8493,0.8088,0.629,0.7714,0.7916,0.7424,0.8243,0.9014,0.9726,0.0,0.5151,0.1777499999999999,0.5899875000000002,0.75,0.5277,0.167625,18.0,0.6438
182,12,2,0,1,5,29.0,0.3411,24.0,0.5862,0.4137,0.931,0.9655,0.7407,0.7586,0.9655,0.8148,0.931,0.9655,1.0,0.0,0.3846,0.5384,0.7142,0.7332500000000001,0.5086,0.167625,19.0,0.8138125
183,12,2,0,1,5,34.0,0.4473,22.0,0.4117,0.5882,1.0,1.0,0.8,0.7272,0.9411,0.9062,0.9117,0.9696,1.0,0.0,0.4705,0.1777499999999999,0.5899875000000002,0.7332500000000001,0.5757,0.0,17.5,0.8138125
184,12,2,0,1,5,15.0,0.3571,23.0,0.4,0.6,1.0,1.0,0.5222125000000002,0.909,1.0,1.0,0.9285,1.0,1.0,0.0,0.3299999999999999,0.3333,0.8333,0.7332500000000001,0.5086,0.0,-99.0,0.7857
185,12,2,0,1,5,24.0,0.4067,22.0,0.4583,0.5416,0.9166,0.8421,0.6842,0.8095,0.9545,1.0,0.8695,1.0,0.9166,0.0,0.6666,0.4,0.6428,0.826,0.625,0.0,15.525,0.8138125
186,12,2,0,1,5,22.0,0.4489,23.0,0.409,0.5909,0.9545,0.8571,0.8888,0.8,0.8571,0.85,0.8095,0.9545,1.0,0.0,0.6666,0.2,0.6,0.7332500000000001,0.5086,0.0,17.58,0.6666
187,11,2,0,1,5,32.0,0.4923,22.0,0.8437,0.1562,0.9375,0.9687,0.8125,0.8437,0.9062,0.8333,0.9062,0.9687,1.0,0.0,0.6666,0.1777499999999999,0.8,0.9642,0.7177,0.0,16.0,0.1666
188,11,2,0,1,5,25.0,0.4629,23.0,0.4,0.6,0.88,0.92,0.76,0.8333,0.92,0.8333,0.8,0.88,0.92,0.0,0.6666,0.24,0.7916,1.0,1.0,0.0,18.875,0.4
189,11,2,0,1,5,32.0,0.4705,22.0,0.7812,0.2187,0.8709,0.9375,0.7812,0.875,0.8125,0.8125,0.9354,0.9375,0.9062,0.0,0.7222,0.1777499999999999,0.5899875000000002,0.9333,0.7187,0.167625,17.5,0.3548
190,14,2,0,1,5,219.0,0.5302,22.0,0.5898,0.4101,0.9436,0.9146,0.785,0.8682,0.9534,0.8177,0.8644,0.8925,0.9585,0.0,0.6393,0.3846,0.7,0.7332500000000001,0.6367,0.0689,16.9,0.619
191,15,2,0,1,5,25.0,0.5,23.0,0.68,0.32,0.9583,0.92,1.0,0.92,0.96,0.9166,0.96,0.96,0.913,0.0,0.6666,0.3809,0.7272,1.0,0.7177,0.0,17.0,0.2173
192,18,2,0,1,5,127.0,0.4941,23.0,0.5905,0.4094,0.9674,0.9421,0.8608,0.8196,0.9105,0.862,0.918,0.9262,1.0,0.0,0.75,0.2906,0.7058,0.8016,0.7177,0.0824,17.0,0.4166
193,18,2,0,1,5,52.0,0.6265,21.0,0.5961,0.4038,0.9411,0.9545,0.7272,0.88,0.9215,0.8333,0.9019,0.9183,0.9803,0.0,0.7916,0.1851,0.5899875000000002,0.7332500000000001,0.54,0.0,17.485,0.7647
194,18,2,8,9,5,27.0,0.6923,20.0,,0.31015000000000004,1.0,0.6818,0.7083,0.8888,1.0,0.923,0.9259,0.7777,1.0,0.0,0.3299999999999999,0.5,0.5899875000000002,0.7332500000000001,0.5086,0.0,19.86,0.8138125
195,20,2,0,1,5,25.0,0.3333,26.0,0.44,0.56,0.8,0.92,0.826,0.8636,0.9166,0.72,0.7916,0.7826,0.92,0.0,1.0,0.3888,0.7777,0.913,0.72,0.0,18.0,0.0869
196,20,2,0,1,5,19.0,0.475,23.0,0.6315,0.3684,0.9473,0.8947,0.8947,0.8823,1.0,1.0,0.8421,1.0,0.9473,0.0,1.0,0.1777499999999999,0.5899875000000002,0.9375,0.7177,0.0,23.325,0.2352
197,25,2,0,1,5,58.0,0.3085,22.0,0.6379,0.362,0.9137,0.8947,0.8888,0.8771,0.8421,0.8214,0.909,0.8703,0.9464,0.0,0.8333,0.3913,0.8,0.9814,0.8571,0.0943,17.0,0.2727
198,25,3,8,9,5,18.0,0.5454,20.0,,0.31015000000000004,1.0,0.8235,0.647,0.8823,0.9411,0.8823,0.7647,1.0,0.8888,0.0,0.3299999999999999,0.4,0.5899875000000002,0.7332500000000001,0.5882,0.0,17.5,0.8138125
199,4,3,0,1,5,223.5,0.3505,22.0,0.6325,0.3674,0.9234,0.9169,0.8238,0.8224,0.9126,0.8083,0.8814,0.9068,0.9746,0.0,0.7363,0.3143,0.6252,0.8727,0.772,0.0951,18.0,0.4293
200,5,3,0,1,5,48.0,0.466,23.0,0.5833,0.4166,0.9583,0.9565,0.8863,0.9565,0.9791,0.9555,0.8888,0.9375,1.0,0.0,0.8484,0.3513,0.8648,0.9318,0.8085,0.0,18.14,0.3409
201,5,3,7,10,5,13.0,0.619,25.0,0.66135,,0.8333,0.7692,0.75,0.923,0.8461,0.923,0.7230750000000001,0.923,0.923,0.0,0.3299999999999999,0.875,0.875,0.75,0.7177,0.0,28.165,0.8138125
202,7,3,0,1,5,47.0,0.6025,22.0,0.6808,0.3191,0.8936,0.8888,0.7441,0.8444,0.8888,0.8636,0.8478,0.8222,0.9361,0.0,0.7931,0.2333,0.5899875000000002,0.7332500000000001,0.6666,0.0,17.425,0.619
203,7,3,7,10,5,60.0,0.6315,25.0,0.66135,,0.75275,0.7457,0.6779,0.7796,0.7796,0.6607,0.75,0.8166,0.8135,0.0,0.3299999999999999,0.8181,0.8484,0.7332500000000001,0.5762,0.1282,28.33,0.75
204,8,3,0,1,5,223.5,0.4627,23.0,0.7088,0.2911,0.9373,0.9446,0.7463,0.8039,0.9142,0.8248,0.8754,0.914,0.971,0.0,0.6205,0.2849,0.6076,0.8397,0.7382,0.0869,18.0,0.6497
205,12,2,0,1,5,37.0,0.4252,25.0,0.4324,0.5675,0.9166,0.8857,0.8125,0.625,0.8648,0.7187,0.8571,0.9189,0.9444,0.0,0.5384,0.3529,0.5899875000000002,0.7332500000000001,0.5086,0.167625,20.385,0.8
206,12,2,0,1,5,39.0,0.3577,24.0,0.7692,0.2307,0.9459,0.8421,0.6451,0.7777,0.9166,0.75,0.8055,0.9166,0.9743,0.0,0.5,0.387,0.7096,0.9473,0.8684,0.0,19.0,0.7179
207,12,2,0,1,5,25.0,0.4385,26.0,0.32,0.68,0.8333,0.8095,0.6315,0.6247500000000001,0.7826,0.6363,0.9166,0.75,0.9166,0.0,0.6666,0.2,0.5899875000000002,0.7826,0.625,0.0,21.0,0.7391
208,12,2,0,1,5,18.0,0.5625,31.0,0.66135,,0.9444,0.9444,0.8125,0.8235,1.0,1.0,1.0,1.0,1.0,0.0,0.6666,0.4615,0.6923,0.8888,0.7177,0.0,28.0,0.7777
209,12,2,6,4,5,105.0,0.2706,23.0,0.4326,0.5673,0.8653,0.8,0.7448,0.8217,0.8461,0.8383,0.819,0.9019,0.9428,0.0,0.5,0.5306,0.8367,0.7332500000000001,0.5086,0.167625,16.75,0.798
210,12,2,7,10,5,37.0,0.4111,23.0,0.7837,0.2162,0.9189,0.7941,0.6969,0.8333,0.8108,0.7297,0.8378,0.8648,0.9459,0.0,0.3571,0.3529,0.625,0.7428,0.5428,0.167625,24.525,0.6944
211,12,2,7,10,5,164.0,0.4194,22.0,0.75,0.25,0.849,0.8782,0.7565,0.7564,0.9192,0.7987,0.8895,0.9119,0.9567,0.0,0.5641,0.2601,0.5899875000000002,0.8437,0.7763,0.074,17.0,0.5679
212,12,2,8,9,5,223.5,0.3976,23.0,0.1716,0.8283,0.8517,0.7544,0.6504,0.6626,0.8792,0.874,0.8378,0.8695,0.906,0.0,0.6618,0.3355,0.5899875000000002,0.7332500000000001,0.5719,0.1321,19.12,0.5839
213,12,2,8,9,5,36.0,0.6206,24.0,0.5428,0.4571,0.8857,0.8484,0.8,0.8571,0.8857,0.7878,0.8235,0.8857,0.9428,0.0,0.45,0.1818,0.5899875000000002,0.7714,0.6388,0.0,16.925,0.7142
214,12,2,10,11,5,13.0,0.619,26.0,0.66135,,0.9166,1.0,0.8333,0.7272,0.923,0.923,0.8333,0.9166,1.0,0.0,0.3299999999999999,0.75,0.7142,0.7332500000000001,0.6153,0.0,18.0,0.7692
215,13,2,0,1,5,24.0,0.6,28.0,0.625,0.375,1.0,1.0,0.9565,0.9583,0.9583,0.8181,1.0,1.0,1.0,0.0,0.6666,0.375,0.7857,0.7391,0.7391,0.0,18.69,0.7391
216,16,2,0,1,5,223.5,0.4033,23.0,0.6876,0.3123,0.9456,0.9326,0.7881,0.7974,0.9285,0.825,0.8666,0.8975,0.9708,0.0,0.6811,0.2789,0.6037,0.7786,0.6904,0.0816,17.375,0.5724
217,16,2,0,1,5,223.5,0.5117,22.0,0.6015,0.3984,0.9531,0.8852,0.7772,0.844,0.9414,0.892,0.8638,0.9051,0.9806,0.0,0.6326,0.2312,0.5899875000000002,0.7332500000000001,0.6274,0.0804,16.625,0.6511
218,16,2,7,10,5,43.0,0.5657,21.0,0.66135,,0.8139,0.8095,0.8292,0.9069,0.8139,0.7441,0.725,0.8571,0.8604,0.0,0.3299999999999999,0.7916,0.8695,0.7332500000000001,0.5952,0.0,25.13,0.8138125
219,12,2,0,1,5,11.0,0.4074,25.0,,0.31015000000000004,1.0,1.0,1.0,0.6666,1.0,1.0,0.9,1.0,1.0,0.0,0.3299999999999999,0.1777499999999999,0.5899875000000002,0.7332500000000001,0.5086,0.0,-99.0,0.8138125
220,12,2,0,1,5,212.0,0.4189,23.0,0.6745,0.3254,0.9086,0.897,0.6951,0.7673,0.899,0.7626,0.8823,0.913,0.9666,0.0,0.4778,0.3064,0.6311,0.7332500000000001,0.6038,0.1134,18.625,0.7061
